"id","name","description","price","sourceURL"
"46","Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/AI/24GB/512GB/15.6\"FHD/RTX4050_6GB/Win11","Các cổng tương tác đã được chuyển ra cạnh phía sau thay vì được bố trí dọc hai bên thân như đa số các sản phẩm khác. Một số cổng thông dụng thường dùng có thể kể đến như: USB Type-A, USB Type-C, HDMI 2.1, Jack 3.5mm, cổng RJ45,... đảm bảo tương thích tốt hơn các phụ kiện và thiết bị ngoại vi.","26490000","/may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx-24gb-512gb"
"47","Laptop Acer Swift X SFX16-51G-516Q i5 11320H/16GB/512GB/16.1'FHD/Nvidia RTX3050 4GB/Win11","Công nghệ âm thanh được sử dụng trên laptop Acer này là Acer TrueHarmony cho ra âm thanh ít bị biến dạng, âm phát ra to, rõ, chân thực và sống động. Ngoài ra, máy còn được trang bị bảo mật vân tay giúp bảo vệ dữ liệu cá nhân của bạn và mở khóa một chạm nhanh chóng mà không cần nhập mật khẩu.","17990000","/may-tinh-xach-tay/acer-swift-x-sfx16-51g-516q-i5-11320h"
"48","Laptop Acer Aspire 7 Gaming A715-76G-73FM i7 12650H/16GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Dù có thiết kế mỏng nhẹ, Aspire 7 vẫn được trang bị đầy đủ cổng kết nối quan trọng. Bạn có HDMI để xuất hình ảnh ra màn hình lớn, USB 3.2 tốc độ cao, cổng LAN đảm bảo kết nối mạng ổn định và đặc biệt là cổng USB Type-C hiện đại, tương thích với nhiều thiết bị ngoại vi.","17490000","/may-tinh-xach-tay/acer-aspire-7-gaming-a715-76g-73fm-i7-12650h"
"49","Laptop HP 14s-em0078AU R5 7520U/8GB/ 512GB/14'FHD/Win11","Với bộ vi xử lý mới tiết kiệm năng lượng hơn cùng viên pin 3 Cell 41Wh giúp thời lượng pin của laptop HP 14s-em0078AU được kéo dài hơn đáng kể. Máy tính có thể sử dụng trong khoảng 9 giờ liên tục mà không cần đến nguồn sạc. Nhờ vậy, những cuộc họp quan trọng hay việc sử dụng laptop trong một chuyến bay dài đều sẽ được đáp ứng một cách hiệu quả. Ngoài ra, laptop còn có tính năng sạc nhanh, giúp sạc đầy 50% pin chỉ sau 45 phút, nhanh chóng đủ năng lượng để bạn tiếp tục sử dụng.","11990000","/may-tinh-xach-tay/hp-14s-em0078au-r5-7520u"
"50","Laptop HP 15s-fq5231TU i3-1215U/8GB/256GB/15.6\"FHD/Win11_8U241PA","Laptop HP được trang bị viên pin pin 3 Cell 41Wh, cung cấp nguồn năng lượng dồi dào. Tùy theo chế độ cài đặt và tác vụ bạn xử lý mà thời gian sử dụng sẽ khác nhau, có thể lên đến 7 tiếng đồng hồ liên tục cho mỗi lần sạc. Nhờ đó, bạn có thể học tập hiệu quả trong suốt một buổi học trên trường mà không cần đem theo dây sạc, cũng không cần tìm kiếm nguồn sạc khắp nơi khi sử dụng ở thư lớp học, quán cafe,...","9690000","/may-tinh-xach-tay/hp-15s-fq5231tu-i3-1215u"
"51","Laptop Lenovo V15 G4 IRU i5 13420H/16GB/512GB/15.6\"FHD/Win 11","Dù là một chiếc laptop màn hình lớn 15,6 inch nhưng Lenovo V15 G4 IRU lại rất gọn nhẹ di động. Máy có trọng lượng chỉ 1,63 kg và độ mỏng 1,98cm, dễ dàng để bạn cầm đi khắp văn phòng hay cho vào balo và di chuyển đến bất cứ đâu. Thiết kế Lenovo V15 G4 cũng rất đẹp mắt với phong cách tối giản, kiểu dáng vuông vắn và tông màu đen xám thanh lịch. Một điều sẽ làm bạn bất ngờ là độ bền khi mỏng nhẹ là vậy nhưng Lenovo V15 G4 IRU vẫn đạt độ bền chuẩn quân đội Mỹ MIL-STD-810H, đảm bảo chạy ổn định và bền bỉ qua thời gian, hạn chế rủi ro từ rung lắc, va đập hay các tác nhân có thể gặp phải trong cuộc sống thường ngày.","14990000","/may-tinh-xach-tay/lenovo-v15-g4-iru-i5-13420h-16gb"
"52","Laptop Acer Aspire Lite 16 AL16-51P-72S2 i7 1255U/16GB/512GB/16\"FHD/Win11","Acer Aspire Lite 16 AL16-51P-72S2 là lựa chọn lý tưởng cho sinh viên Kinh tế cũng như những người làm công việc cần nhập liệu thường xuyên. Lý do là bởi máy được tích hợp khu vực Number Pad ở bên phải, tương tự như bàn phím máy tính để bàn. Bạn có thể nhập liệu nhanh chóng hơn chỉ với vài ngón tay nhưng vẫn đảm bảo tính chính xác cao. Bàn di chuột có kích thước lớn và độ nhạy cao, cho phép vuốt chạm nhanh và mượt để điều hướng chuột cũng như chọn đối tượng.","15990000","/may-tinh-xach-tay/acer-aspire-lite-16-al16-51p-72s2-i7-1255u"
"53","Laptop Asus Zenbook 14 OLED UX3405MA-PP151W Ultra 5 125H/AI/16GB/512GB/14\" 3K/Intel Arc Graphics/Win11","Tất cả những yếu tố này khiến Zenbook 14 OLED UX3405MA-PP151W đảm bảo phục vụ bạn trong một thời gian dài, để bạn thoải mái làm việc, giải trí và di chuyển tới bất cứ nơi đâu.","25990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ma-pp151w-ultra-5-125h"
"54","Laptop Lenovo Ideapad Slim 3 - 15ABR8 R5 5625U/16GB/512GB/15.6\"FHD/Win 11","Webcam HD 720p tích hợp giúp bạn thực hiện các cuộc họp trực tuyến, học online với chất lượng hình ảnh rõ nét. Ngoài ra, màn trập vật lý sẽ bảo vệ quyền riêng tư, đảm bảo bạn không bị theo dõi trái phép bởi hacker khi không sử dụng camera.","12190000","/may-tinh-xach-tay/lenovo-ideapad-slim-3-15abr8-82xm00mdvn"
"55","Laptop Acer Aspire 7 Gaming A715-76G-59MW i5 12450H/8GB/512GB/15.6\"FHD/Nvidia RTX2050 4GB/Win11","Thật đáng kinh ngạc khi hãng trang bị cho laptop Acer Aspire viên pin dung lượng lên đến 50Wh, cho thời lượng sử dụng dài, đảm bảo mọi thứ liền mạch cho dù bạn thực hiện tác vụ nào. Điều này phù hợp cho những người thường di chuyển nhiều, thoải mái sử dụng trên ô tô, máy bay mà không cần đắn đo về năng lượng.","15990000","/may-tinh-xach-tay/acer-aspire-7-a715-76g-59mw-i5-12450h"
"56","MacBook Air 13 M3 2024 8CPU/8GPU/16GB/256GB","Apple trang bị cho MacBook Air M3 2024 hệ thống bàn phím Magic Keyboard có đèn nền, đem lại trải nghiệm êm ái và dễ chịu khi soạn thảo văn bản. Hàng phím chức năng với chiều cao tiêu chuẩn giúp người dùng thoải mái thực hiện các thao tác mình muốn. Ngoài ra, cơ chế cảm biến vân tay Touch ID ở góc bàn phím sẽ hỗ trợ người dùng mở khóa thiết bị trong chớp mắt và xác thực danh tính khi đăng nhập vào các ứng dụng/website nhanh chóng, an toàn chỉ với một cú chạm đơn giản.","26990000","/may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-8gpu-16gb-256gb"
"57","Laptop Lenovo Gaming LOQ 15IRX9 i5-13450HX/12GB/512GB/15.6\" FHD/RTX3050 6GB/Win 11","NONE","22190000","/may-tinh-xach-tay/lenovo-gaming-loq-15irx9-83dv012lvn"
"58","Laptop Acer Nitro 16 Phoenix Gaming AN16-41-R50Z R5 7640HS/16GB/512GB/16\"WUXGA//Nvidia Geforce RTX4050 6GB/Win11","Công nghệ âm thanh DTS:X Ultra cùng hệ thống loa 2W mang đến trải nghiệm âm thanh vòm chất lượng cao, giúp bạn nắm bắt chính xác từng bước chân, tiếng súng trong game, tạo lợi thế cạnh tranh rõ rệt. Tận hưởng những bộ phim bom tấn hay các tựa game hành động ly kỳ trên màn hình lớn và âm thanh cực đã của Nitro 16 Phoenix.","22990000","/may-tinh-xach-tay/acer-nitro-16-phoenix-gaming-an16-41-r50z-r5-7640hs"
"59","Laptop Asus TUF Gaming FA506NFR-HN006W R7 7435HS/16GB/512GB/15.6\" FHD/Nvidia GeForce RTX2050 4GB/Win11","Viên pin 48Wh kết hợp với vi xử lý AMD Ryzen 7000 series tiết kiệm năng lượng, cho phép bạn sử dụng laptop rất lâu mà không cần nguồn sạc, phục vụ các nhu cầu như duyệt web, làm việc văn phòng hay xem video.","17690000","/may-tinh-xach-tay/asus-tuf-gaming-fa506nfr-hn006w-r7-7435hs"
"60","Laptop MSI Modern 14 C13M-608VN i5 1335U/16GB/512GB/14\" FHD/Win 11","Chất lượng âm thanh ở nhiều mẫu laptop khác thường chỉ đạt đến ngưỡng 16bit/48kHz và gọi là đủ để nghe. Tuy nhiên, MSI Modern 14 C13M-608VN mang đến đẳng cấp âm thanh hoàn toàn khác dành cho bạn khi máy hỗ trợ chất âm lên đến 24bit/192kHz tương đương với phòng thu chuyên nghiệp. Thông số âm thanh càng cao, bạn càng thưởng thức được nhiều chi tiết từ nhỏ tới lớn trong những bài nhạc hay cũng như trong những bộ phim mà trước đây khi thưởng thức trên máy khác bạn không cảm nhận được. Hãy thả hồn vào thế giới âm thanh đầy trong trẻo và cảm xúc của MSI Modern 14 C13M-608VN.","12990000","/may-tinh-xach-tay/msi-modern-14-c13m-608vn-i5-1335u"
"61","Laptop Acer Nitro 5 Tiger Gaming AN515-58-5193 i5 12450H/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX4050 6GB/Win11","Đây là yếu tố được các game thủ hết sức chú trọng khi tìm kiếm một thiết bị cung cấp trải nghiệm game tốt. Trong đó, Wi-Fi 6 có thể cung cấp thông lượng lý thuyết tới 2.4Gbps còn Killer E2600 lại đảm nhận vai trò tự động nhận diện, phân loại và ưu tiên lưu lượng truy cập mạng cho người dùng.","20990000","/may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-5193-i5-12450h"
"62","Laptop HP 15-fd0083TU i7 1355U/16GB/512GB/15.6\"FHD/Win11","Tận hưởng tốc độ kết nối không dây mượt mà với chuẩn WiFi 6 và Bluetooth 5.3 chuẩn mới trên HP 15 fd0083TU. Bạn có thể dễ dàng kết nối với các mạng WiFi công cộng nơi đông người, hay kết nối với các thiết bị không dây như chuột, tai nghe TrueWireless không độ trễ. Không chỉ kết nối có dây, phần kết nối không dây cũng rất đầy đủ với cổng USB Type-C; 2 cổng USB Type-A; HDMI và jack tai nghe/mic.","19690000","/may-tinh-xach-tay/hp-15-fd0083tu-i7-1355u"
"63","Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB","Về cơ chế bảo mật, cảm biến vân tay Touch ID ở góc bàn phím của laptop sẽ giúp người dùng dễ dàng đăng nhập vào màn hình chính chỉ với thao tác nhấn dễ dàng. Mặt cảm ứng Force Touch rộng rãi với độ nhạy cao giúp quá trình cuộn vuốt và thao tác được chính xác, thuận tiện.","23890000","/may-tinh-xach-tay/macbook-air-m2-13-2024-8cpu-8gpu-16gb-256gb"
"64","Laptop Acer Aspire Lite 14 Gen2 AL14-52M-32KV i3-1305U/8GB/256GB/14\" WUXGA/Win11","Bên trong laptop Acer Aspire Lite 14 Gen 2 AL14-52M-32KV được trang bị viên pin Li-ion 3 cell 58Wh, cung cấp nguồn năng lượng dồi dào để người dùng có trải nghiệm liền mạch mỗi ngày. Bạn sẽ yên tâm hơn mỗi khi sử dụng ở những nơi không sẵn ổ điện, thậm chí là không cần đem theo phụ kiện sạc khi cần dùng máy tính ở ngoài.","9990000","/may-tinh-xach-tay/acer-aspire-lite-14-gen-2-al14-52m-32kv"
"65","Laptop Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H/32GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Được thừa hưởng công nghệ từ dòng laptop chơi game cao cấp Acer Predator, Aspire 5 có khả năng tản nhiệt hàng đầu phân khúc nhờ hai quạt và hệ thống ống đồng lớn, giúp tản được lượng nhiệt đáng kể trong thời gian ngắn. Đồng thời bàn phím trang bị khe hút gió khiến luồng không khí luôn được lưu thông, đảm bảo hệ thống các linh kiện chính bên trong như CPU, GPU luôn được giải tỏa áp lực dù là chơi game liên tục trong thời gian dài.","18490000","/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58g-53cm-i5-13420h"
"66","Laptop Lenovo Gaming LOQ 15IRX9 i5-13450HX/12GB/512GB/15.6\" FHD/RTX3050 6GB/Win 11","NONE","22190000","/may-tinh-xach-tay/lenovo-gaming-loq-15irx9-83dv012lvn"
"67","Laptop HP 245 G10 R7- 7730U/16GB/512GB/14\" FHD/Win11_8F157PA","Với cấu hình mạnh mẽ và hiệu năng ổn định, HP 245 G10 đáp ứng tốt các nhu cầu giải trí như xem phim, lướt web và nghe nhạc. Bạn có thể yên tâm sử dụng chiếc laptop này cho mọi hoạt động hàng ngày mà không gặp bất kỳ vấn đề gì về hiệu suất. Với những tính năng và trang bị như vậy, HP 245 G10 thực sự là một lựa chọn tuyệt vời và đáng tin cậy cho cả công việc lẫn giải trí.","15490000","/may-tinh-xach-tay/hp-245-g10-r7-7730u"
"68","Máy tính xách tay Acer Gaming Aspire 5 A515-58GM-51LB i5 13420H/16GB/512GB/RTX2050 4GB/Win11_Xám","Aspire 5 được thừa hưởng công nghệ tản nhiệt từ dòng laptop gaming cao cấp Acer Predator, giúp giữ cho hệ thống luôn mát mẻ dù người dùng chơi game trong thời gian dài. Hệ thống hai quạt và các ống dẫn nhiệt lớn đảm bảo lưu thông không khí tốt, kết hợp với thiết kế bàn phím có khe hút gió giúp các linh kiện như CPU và GPU luôn hoạt động ổn định dưới áp lực cao.","16990000","/may-tinh-xach-tay/acer-aspire-5-a515-58gm-51lb-i5-13420h"
"69","Laptop MSI Gaming Thin A15 B7UC-261VN R5 7535HS/16GB/512GB/15.6\" FHD/RTX3050_4GB/Win11_Balo","Không chỉ vậy, sản phẩm còn được tích hợp bộ loa kép cung cấp trải nghiệm âm thanh chân thật, sống động đầy lôi cuốn. Ngồi trước không gian giải trí mà MSI Thin A15 đem lại, bạn sẽ thoải mái đắm chìm vào những ca khúc mình yêu thích hoặc lắng nghe rõ ràng từng tiết tấu trong game trong quá trình tận hưởng trò chơi.","16690000","/may-tinh-xach-tay/msi-gaming-thin-a15-b7uc-261vn-r5-7535hs"
"70","Laptop MSI Gaming Thin 15 B12UC-1416VN i5 12450H/16GB/512GB/15.6\"FHD/RTX3050 4GB/Win11_Balo","Sản phẩm sở hữu đầy đủ các cổng kết nối đa dạng như USB-C, USB-A, HDMI và cổng mạng RJ45 Gigabit Ethernet. Do đó, người dùng sẽ thoải mái kết nối laptop với các phụ kiện ngoại vi và màn hình rời trong quá trình sử dụng thiết bị để phục vụ mục đích làm việc, học tập và giải trí.","16690000","/may-tinh-xach-tay/msi-gaming-thin-15-b12uc-1416vn-i5-12450h"
"71","Laptop Acer Nitro 16 Phoenix Gaming AN16-41-R50Z R5 7640HS/16GB/512GB/16\"WUXGA//Nvidia Geforce RTX4050 6GB/Win11","Công nghệ âm thanh DTS:X Ultra cùng hệ thống loa 2W mang đến trải nghiệm âm thanh vòm chất lượng cao, giúp bạn nắm bắt chính xác từng bước chân, tiếng súng trong game, tạo lợi thế cạnh tranh rõ rệt. Tận hưởng những bộ phim bom tấn hay các tựa game hành động ly kỳ trên màn hình lớn và âm thanh cực đã của Nitro 16 Phoenix.","22990000","/may-tinh-xach-tay/acer-nitro-16-phoenix-gaming-an16-41-r50z-r5-7640hs"
"72","Laptop Masstel E140 Celeron N4120/4GB/128GB/14\"HD/Win10","Cung cấp năng lượng cho laptop Masstel E140 hoạt động là viên pin chất lượng cao ghi nhận thời gian hoạt động dài lâu trong từ 5 đến 7 giờ đồng hồ. Nhờ vậy, laptop có thể phục vụ tốt cho một buổi học, không lo bé bị gián đoạn buổi học do máy sập nguồn.","3590000","/may-tinh-xach-tay/masstel-e140-celeron-n4120"
"73","Laptop MSI Gaming Thin 15 B13UCX-2080VN i5 13420H/16GB/512GB/15.6\" FHD/RTX 2050 4GB/Win 11_Balo","Dọc hai cạnh bên của Thin 15 B13UCX-2080VN, bạn sẽ tìm thấy rất nhiều cổng giao tiếp bao gồm USB Type-C, USB Type-A, HDMI, cổng RJ45 Gigabit Ethernet 1, Jack tai nghe 3.5mm. Máy luôn sẵn sàng tương thích với phụ kiện (màn hình, chuột,...) và các thiết bị ngoại vi khi cần thiết, không chỉ hỗ trợ đắc lực trong quá trình chơi game mà còn trong công việc và cuộc sống.","16490000","/may-tinh-xach-tay/msi-gaming-thin-15-b13ucx-2080vn-i5-13420h"
"74","Laptop Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H/16GB/512GB/15.6\" FHD/RTX4050 6GB/Win 11","Chat with RTX: Ứng dụng cho phép bạn cá nhân hóa mô hình ngôn ngữ lớn GPT thành của riêng bạn với tài liệu, ghi chú hoặc dữ liệu khác. Bạn có thể hỏi Chatbot mọi câu hỏi để nhanh chóng nhận được câu trả lời phù hợp theo ngữ cảnh. Tất cả đều lưu trên PC hoặc máy trạm RTX nên đảm bảo thông tin riêng tư và an toàn.","22990000","/may-tinh-xach-tay/gigabyte-gaming-g5-mf5-h2vn353kh-i7-13620h"
"75","Laptop Dell Inspiron N3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Inspiron N3520 được trang bị HD Webcam, đảm bảo hình ảnh của bạn luôn sắc nét, giúp bạn tự tin hơn mỗi khi tham gia các buổi họp trực tuyến cùng đối tác, đồng nghiệp.","16490000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-71045026"
"76","Laptop Acer Gaming Aspire 5 A515-58GM-53PZ i5 13420H/8GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Được thừa hưởng công nghệ từ dòng laptop chơi game cao cấp Acer Predator, Aspire 5 có khả năng tản nhiệt hàng đầu phân khúc nhờ hai quạt và hệ thống ống đồng lớn, giúp tản được lượng nhiệt đáng kể trong thời gian ngắn. Đồng thời bàn phím trang bị khe hút gió khiến luồng không khí luôn được lưu thông, đảm bảo hệ thống các linh kiện chính bên trong như CPU, GPU luôn được giải tỏa áp lực dù là chơi game liên tục trong thời gian dài.","15790000","/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-53pz-i5-13420h"
"77","Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB","Về cơ chế bảo mật, cảm biến vân tay Touch ID ở góc bàn phím của laptop sẽ giúp người dùng dễ dàng đăng nhập vào màn hình chính chỉ với thao tác nhấn dễ dàng. Mặt cảm ứng Force Touch rộng rãi với độ nhạy cao giúp quá trình cuộn vuốt và thao tác được chính xác, thuận tiện.","23890000","/may-tinh-xach-tay/macbook-air-m2-13-2024-8cpu-8gpu-16gb-256gb"
"78","Laptop Dell Vostro V3520 i5-1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Các cổng giao tiếp vẫn được bố trí hai bên thân máy và có sự tương thích cao với phụ kiện cũng như thiết bị ngoại vi, đem đến sự thuận tiện cho cả nhu cầu học tập, làm việc và giải trí.","15990000","/may-tinh-xach-tay/dell-vostro-15-3520-i5-1235u-i5u165w11gru"
"79","Laptop Acer Swift Lite 14 AI SFL14-51M-56HS Ultra5 125U/16GB/512GB/Win11","Acer Swift Lite 14 AI SFL14-51M-56HS được trang bị đa dạng các cổng kết nối mới nhất, mang lại sự tiện lợi tối đa cho người dùng. Các cổng bao gồm: USB Type-C (DisplayPort) cho khả năng truyền tải dữ liệu nhanh chóng và kết nối với màn hình ngoài, HDMI 1.4 để dễ dàng trình chiếu hoặc kết nối với thiết bị ngoại vi, cùng với Wi-Fi 6 và Bluetooth 5.1 giúp kết nối không dây nhanh chóng và ổn định hơn. Bên cạnh đó, khe cắm thẻ MicroSD cũng là một điểm cộng, hỗ trợ mở rộng bộ nhớ hoặc truy cập dữ liệu nhanh chóng. Với những kết nối này, Swift Lite 14 AI đảm bảo mọi nhu cầu kết nối cần thiết, nâng cao hiệu quả làm việc, duy trì năng suất tối ưu.","18990000","/may-tinh-xach-tay/acer-swift-lite-14-ai-sfl14-51m-56hs-u5-125u"
"80","Laptop Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H/16GB/512GB/15.6\" FHD/RTX4050 6GB/Win 11","Chat with RTX: Ứng dụng cho phép bạn cá nhân hóa mô hình ngôn ngữ lớn GPT thành của riêng bạn với tài liệu, ghi chú hoặc dữ liệu khác. Bạn có thể hỏi Chatbot mọi câu hỏi để nhanh chóng nhận được câu trả lời phù hợp theo ngữ cảnh. Tất cả đều lưu trên PC hoặc máy trạm RTX nên đảm bảo thông tin riêng tư và an toàn.","22990000","/may-tinh-xach-tay/gigabyte-gaming-g5-mf5-h2vn353kh-i7-13620h"
"81","Laptop Dell Inspiron N3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Inspiron N3520 được trang bị HD Webcam, đảm bảo hình ảnh của bạn luôn sắc nét, giúp bạn tự tin hơn mỗi khi tham gia các buổi họp trực tuyến cùng đối tác, đồng nghiệp.","16490000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-71045026"
"82","Laptop Acer Gaming Aspire 5 A515-58GM-53PZ i5 13420H/8GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Được thừa hưởng công nghệ từ dòng laptop chơi game cao cấp Acer Predator, Aspire 5 có khả năng tản nhiệt hàng đầu phân khúc nhờ hai quạt và hệ thống ống đồng lớn, giúp tản được lượng nhiệt đáng kể trong thời gian ngắn. Đồng thời bàn phím trang bị khe hút gió khiến luồng không khí luôn được lưu thông, đảm bảo hệ thống các linh kiện chính bên trong như CPU, GPU luôn được giải tỏa áp lực dù là chơi game liên tục trong thời gian dài.","15790000","/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-53pz-i5-13420h"
"83","Laptop Acer Swift Lite 14 AI SFL14-51M-56HS Ultra5 125U/16GB/512GB/Win11","Acer Swift Lite 14 AI SFL14-51M-56HS được trang bị đa dạng các cổng kết nối mới nhất, mang lại sự tiện lợi tối đa cho người dùng. Các cổng bao gồm: USB Type-C (DisplayPort) cho khả năng truyền tải dữ liệu nhanh chóng và kết nối với màn hình ngoài, HDMI 1.4 để dễ dàng trình chiếu hoặc kết nối với thiết bị ngoại vi, cùng với Wi-Fi 6 và Bluetooth 5.1 giúp kết nối không dây nhanh chóng và ổn định hơn. Bên cạnh đó, khe cắm thẻ MicroSD cũng là một điểm cộng, hỗ trợ mở rộng bộ nhớ hoặc truy cập dữ liệu nhanh chóng. Với những kết nối này, Swift Lite 14 AI đảm bảo mọi nhu cầu kết nối cần thiết, nâng cao hiệu quả làm việc, duy trì năng suất tối ưu.","18990000","/may-tinh-xach-tay/acer-swift-lite-14-ai-sfl14-51m-56hs-u5-125u"
"84","Laptop Gigabyte Gaming G5 KF5-53VN353SH i5-13500H/AI/16GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","Chat with RTX: Ứng dụng cho phép bạn cá nhân hóa mô hình ngôn ngữ lớn GPT thành của riêng bạn với tài liệu, ghi chú hoặc dữ liệu khác. Bạn có thể hỏi Chatbot mọi câu hỏi để nhanh chóng nhận được câu trả lời phù hợp theo ngữ cảnh. Tất cả đều lưu trên PC hoặc máy trạm RTX nên đảm bảo thông tin riêng tư và an toàn.","22590000","/may-tinh-xach-tay/gigabyte-gaming-g5-kf5-53vn353sh-i5-13500h"
"85","Laptop Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX3050Ti 4GB/Win11","Đây là yếu tố quan trọng có thể tác động mạnh mẽ đến trải nghiệm gaming của người dùng. Nếu như Killer E2600 có thể tự động phát hiện, phân loại và ưu tiên lưu lượng truy cập mạng thì Wi-Fi 6 lại cung cấp thông lượng lý thuyết lên đến 2.4Gbps hết sức vượt trội.","23490000","/may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-773y-i7-12700h"
"86","Laptop MSI Gaming Katana 15 B13VFK-2099VN i7 13620H/AI/32GB/1TB/15.6\"FHD/RTX4060 8GB/W11_Balo","Để hỗ trợ tối đa cho người dùng, MSI Katana 15 B13VFK cũng được trang bị các cổng kết nối phổ biến và tiện dụng. Bao gồm USB 3.2 Gen1 Type-C/Type-A, USB 2.0 Type-A, và cổng HDMI hỗ trợ độ phân giải lên đến 8K @ 60Hz hoặc 4K @ 120Hz, cho phép bạn kết nối với màn hình ngoài chất lượng cao. Ngoài ra, máy còn có cổng kết nối Internet RJ-45, đảm bảo kết nối mạng nhanh chóng và ổn định. Tất cả những cổng kết nối này giúp người dùng dễ dàng kết nối với các thiết bị ngoại vi như gaming gear và duy trì kết nối Internet tốc độ cao, đáp ứng mọi nhu cầu sử dụng hàng ngày.","27990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-2099vn-i7-13620h"
"87","Laptop HP Gaming Victus 16-r0127TX i7-13700H/AI/16GB/512GB/16.1\" 144Hz/GeForce RTX4060 8GB/Win11_8C5N2PA","HP Victus 16 là một chiếc laptop gaming mạnh mẽ, thiết kế hiện đại, hiệu năng vượt trội và hệ thống tản nhiệt hiệu quả. Các cổng kết nối tiện ích mang lại sự linh hoạt tối đa, đáp ứng mọi nhu cầu công việc và giải trí của bạn. Hiệu năng ấn tượng từ vi xử lý mạnh mẽ và card đồ họa tiên tiến đảm bảo rằng bạn có thể thực hiện mọi tác vụ từ chơi game đến làm việc một cách mượt mà. Với HP Victus 16, bạn sẽ luôn sẵn sàng đón nhận mọi thử thách và tận hưởng từng khoảnh khắc một cách trọn vẹn.","32990000","/may-tinh-xach-tay/hp-victus-16-r0127tx-8c5n2pa-i7-13700h"
"88","Laptop MSI Gaming Katana 15 B13VFK-676VN i7 13620H/AI/16GB/1TB/Geforce RTX 4060 8GB/15.6\"FHD/Win11_Balo","Âm thanh là một phần quan trọng trong trải nghiệm giải trí đúng nghĩa. Trên MSI Gaming Katana 15 B13V, bạn có thể đắm chìm vào bữa tiệc âm nhạc với âm thanh chất lượng cao Hi-Res Audio hay những bản nhạc lossless. Bên cạnh đó, laptop còn có tính năng mô phỏng âm thanh vòm 3D & Sound Sharing (qua Bluetooth) của công nghệ âm thanh Nahimic 3, mang đến chất âm sống động hơn bao giờ hết.","25990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-676vn-i7-13620h"
"89","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/15.6\" FHD/Win11/Office HS24/OS365","NONE","21490000","/may-tinh-xach-tay/dell-inspiron-15-3530-71053721"
"90","Laptop Acer Swift 3 SF314-512-741L i7 1260P/16GB/1T/14\" QHD/Win11","Trải nghiệm video call trên laptop của bạn sẽ lên một tầm cao mới khi Acer Swift 3 SF314 ứng dụng những tính năng thông minh cho cả hình ảnh và âm thanh. Camera Full HD rõ nét, sử dụng công nghệ giảm nhiễu tạm thời để nâng cao chất lượng trong điều kiện thiếu sáng. Tính năng Acer PurifiedVoice sẽ giảm ồn bằng AI, đồng thời phát âm thanh DTS rõ ràng. Bạn sẽ có thể đàm thoại trong các cuộc họp online với chất lượng xuất sắc.","18990000","/may-tinh-xach-tay/acer-swift-3-sf314-512-741l-i7-1260p"
